category_code,country_code,url,created_at,caption,category_score,country_score,stereotype_score,offensiveness_score,contributors_cnt,contributors,updated_at
CITIES,NGA,https://d.ibtimes.com/en/full/2048958/nigerias-eko-atlantic-city.jpg?w=1600&h=1200&q=88&f=e83ac050d4965c1e4dc97bd531e5845e,2024-08-10T05:16:49.906207,"A wide road with cars driving on it, runs through a city with many tall buildings on either side, and a large water feature in the background.",0,0,0,0,0,,2024-08-11T16:21:16.897139
CITIES,NGA,https://www.planetizen.com/files/images/shutterstock_620898968.jpg,2024-08-10T05:16:49.906207,A city with many tall buildings and a long road with cars driving on it.,0,0,0,0,0,,2024-08-11T16:21:16.897139
CITIES,NGA,https://images.adsttc.com/media/images/5f35/9efe/b357/657e/fc00/0072/newsletter/Lagos_Nigeria.jpg?1597349616,2024-08-10T05:16:49.906207,"A city with a large body of water, many buildings, and a helipad in the foreground.",0,0,0,0,0,,2024-08-11T16:21:16.897139
CITIES,NGA,https://www.propertypro.ng/blog/wp-content/uploads/2017/03/Lagos-as-the-best-City-in-Nigeria.jpg,2024-08-10T05:16:49.906207,A complex network of elevated roads and tall buildings.,0,0,0,0,0,,2024-08-11T16:21:16.897139
CITIES,NGA,"https://static.wixstatic.com/media/nsplsh_efeeaceb704148a2872b8887804a2596~mv2.jpg/v1/fill/w_640,h_562,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/nsplsh_efeeaceb704148a2872b8887804a2596~mv2.jpg",2024-08-10T05:16:49.906207,"A cityscape with a tall building, a bridge, a river and many vehicles on a road.",0,0,0,0,0,,2024-08-11T16:21:16.897139
CITIES,NGA,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT4YoyvASjfAtxheLLeRt6DaQCWV2FU2mWTqw&s,2024-08-10T05:16:49.906207,"A long, straight road lined with buildings and trees, with many vehicles traveling on it.",0,0,0,0,0,,2024-08-11T16:21:16.897139
CITIES,NGA,https://i.pinimg.com/originals/d6/7e/5b/d67e5b9fbcaa90dd94e8ac52f18f36a8.jpg,2024-08-10T05:16:49.906207,An aerial view of a city with a large body of water bordering it and a road with many vehicles.,0,0,0,0,0,,2024-08-11T16:21:16.897139
CITIES,NGA,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRgfaKlWErtAv1EojO6WGFbEPXP-7QbHCXiXQ&s,2024-08-10T05:16:49.906207,A city at night with many illuminated buildings and roads near a body of water.,0,0,0,0,0,,2024-08-11T16:21:16.897139
CITIES,NGA,https://149346090.v2.pressablecdn.com/wp-content/uploads/2023/08/h_21.00313747-768x432.jpg,2024-08-10T05:16:49.906207,A dense urban area with a bridge crossing a body of water.,0,0,0,0,0,,2024-08-11T16:21:16.897139
CITIES,NGA,https://www.theb1m.com/assets/images/EKO-BOULEVARD-VIEW.jpg?Action=thumbnail&algorithm=fill_proportional&width=550,2024-08-10T05:16:49.906207,Tall buildings line a street with palm trees in the middle of a city.,0,0,0,0,0,,2024-08-11T16:21:16.897139
