category_code,country_code,url,created_at,caption,category_score,country_score,stereotype_score,offensiveness_score,contributors_cnt,contributors,updated_at
CITIES,EGY,https://i.pinimg.com/736x/90/20/e8/9020e8f7d5cfee85985630c2e7e63160.jpg,2024-08-10T00:29:53.779472,A cityscape with a river flowing through it and a bridge over the river with cars driving on it.,0,0,0,0,0,,2024-08-11T16:15:57.835847
CITIES,EGY,https://lavocedinewyork.com/wp-content/uploads/2024/02/Alexandria_Corniche_2346973947.jpg,2024-08-10T00:29:53.779472,"A city by the sea with many buildings, vehicles, and palm trees.",0,0,0,0,0,,2024-08-11T16:15:57.835847
CITIES,EGY,"https://media.cntraveler.com/photos/655cdf1d2d09a7e0b27741b5/16:9/w_1280,c_limit/Cairo%20Egypt_GettyImages-1370918272.jpg",2024-08-10T00:29:53.779472,A large city with tall buildings and a river flowing through it.,0,0,0,0,0,,2024-08-11T16:15:57.835847
CITIES,EGY,https://t3.ftcdn.net/jpg/02/73/52/26/360_F_273522677_ZU5CCrsyEsVfUJzLMaS3JUIS4bg5Zg1y.jpg,2024-08-10T00:29:53.779472,A city with a river and many buildings.,0,0,0,0,0,,2024-08-11T16:15:57.835847
CITIES,EGY,https://i.guim.co.uk/img/media/e744e93ee7c85642e6511e12e8eaf3025133d0ec/84_0_2342_1406/master/2342.jpg?width=1200&height=900&quality=85&auto=format&fit=crop&s=9ab1b40c3e5942b9ec805452bee8f1a8,2024-08-10T00:29:53.779472,An aerial view of a city with a complex network of roads and buildings on a peninsula bordered by water.,0,0,0,0,0,,2024-08-11T16:15:57.835847
CITIES,EGY,https://static.euronews.com/articles/3263304/1440x810_3263304.jpg,2024-08-10T00:29:53.779472,A model of a city with tall buildings is displayed on a table.,0,0,0,0,0,,2024-08-11T16:15:57.835847
CITIES,EGY,https://www.tourist-destinations.com/wp-content/uploads/2011/06/City_of_the_Deads_-_panoramio.jpg,2024-08-10T00:29:53.779472,"A densely populated area with many buildings, some with domed roofs, and a street with a car driving on it.",0,0,0,0,0,,2024-08-11T16:15:57.835847
CITIES,EGY,https://foreignpolicy.com/wp-content/uploads/2024/04/1-future-cities-administrative-capital-cairo-egypt-saudi-arabia-GettyImages-1244650597.jpg,2024-08-10T00:29:53.779472,"A tall, thin building is seen through an alley of shorter, wide buildings.",0,0,0,0,0,,2024-08-11T16:15:57.835847
CITIES,EGY,https://www.som.com/wp-content/uploads/fly-images/6549/capitalcairomp_680x510_som_01-1366x1024-c.jpg,2024-08-10T00:29:53.779472,A bird's eye view of a large urban area with a central cluster of tall buildings.,0,0,0,0,0,,2024-08-11T16:15:57.835847
CITIES,EGY,https://www.osiristours.com/wp-content/uploads/2016/06/Alexandria-6-e1488051034873.jpg,2024-08-10T00:29:53.779472,A city skyline with multiple buildings and towers on the edge of a body of water.,0,0,0,0,0,,2024-08-11T16:15:57.835847
CITIES,EGY,https://www.freetour.com/images/tours/28225/free-night-city-walk-05.jpg,2024-08-10T00:29:53.779472,"A city at night with a body of water, a bridge, and a large monument.",0,0,0,0,0,,2024-08-11T16:15:57.835847
CITIES,EGY,https://paliparan.com/wp-content/uploads/2024/03/alexandria-73-800x445.jpg,2024-08-10T00:29:53.779472,A large body of water is in front of a city with trees and vehicles in the foreground.,0,0,0,0,0,,2024-08-11T16:15:57.835847
CITIES,EGY,https://www.osiristours.com/wp-content/uploads/2016/06/Alexandria-9-e1488051126787.jpg,2024-08-10T00:29:53.779472,A city with tall buildings is situated on a coastline next to a body of water.,0,0,0,0,0,,2024-08-11T16:15:57.835847
CITIES,EGY,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRC1v8SLxidQkUm28lGByhNIvbXQLToJKbXhg&s,2024-08-10T00:29:53.779472,"A tall, slender building with a pointed top is under construction among several other structures of various sizes and shapes.",0,0,0,0,0,,2024-08-11T16:15:57.835847
CITIES,EGY,https://images.memphistours.com/large/4709166_6.jpg,2024-08-10T00:29:53.779472,A city skyline with tall buildings and lights reflected in the water.,0,0,0,0,0,,2024-08-11T16:15:57.835847
CITIES,EGY,https://www.citigroup.com/rcs/v1/siteIds/citigpa/asset/6387816093f43a40814edd47.jpg,2024-08-10T00:29:53.779472,A city skyline with buildings and a river in front of it at sunrise.,0,0,0,0,0,,2024-08-11T16:15:57.835847
