category_code,country_code,url,created_at,caption,category_score,country_score,stereotype_score,offensiveness_score,contributors_cnt,contributors,updated_at
FOOD,FRA,https://i0.wp.com/cms.babbel.news/wp-content/uploads/2019/02/Food-in-French.png?resize=640%2C360,2024-08-10T02:24:23.869653,Several baked goods are arranged on a cloth in a wooden container.,0,0,0,0,0,,2024-08-11T16:17:24.480647
FOOD,FRA,https://worldoffoodanddrink.worldtravelguide.net/wp-content/uploads/2018/04/shu-HERO-Macarons-1058964761-NaughtyNut-1440x823.jpg,2024-08-10T02:24:23.869653,"Colorful, round cookies are arranged in a white bowl and on a spoon.",0,0,0,0,0,,2024-08-11T16:17:24.480647
FOOD,FRA,https://www.savoredjourneys.com/wp-content/uploads/2021/08/macarons.jpg,2024-08-10T02:24:23.869653,"An assortment of colorful, round pastries are displayed in a row.",0,0,0,0,0,,2024-08-11T16:17:24.480647
FOOD,FRA,https://www.open.edu/openlearn/pluginfile.php/1159779/tool_ocwmanage/image/0/Untitled-1.jpg,2024-08-10T02:24:23.869653,"A plate full of baked goods with a flaky, golden-brown exterior.",0,0,0,0,0,,2024-08-11T16:17:24.480647
FOOD,FRA,https://frenchquartermag.com/wp-content/uploads/2021/08/3-1024x683.jpeg,2024-08-10T02:24:23.869653,A plate of toasted bread topped with fruit and powdered sugar.,0,0,0,0,0,,2024-08-11T16:17:24.480647
FOOD,FRA,https://www.foodrepublic.com/img/gallery/100-french-fooddrink-words-and-phrases/l-intro-1684770945.jpg,2024-08-10T02:24:23.869653,Several crescent-shaped pastries are in a wire basket.,0,0,0,0,0,,2024-08-11T16:17:24.480647
FOOD,FRA,https://snippetsofparis.com/wp-content/uploads/2020/06/IMG_8370-macarons.jpg,2024-08-10T02:24:23.869653,"A variety of small, sweet treats are displayed in rows.",0,0,0,0,0,,2024-08-11T16:17:24.480647
FOOD,FRA,https://travel2next.com/wp-content/uploads/foods-and-drinks-in-french.jpg,2024-08-10T02:24:23.869653,Three tall glasses filled with red liquid and adorned with red fruit are arranged on a tray with green sprigs.,0,0,0,0,0,,2024-08-11T16:17:24.480647
FOOD,FRA,https://www.savoredjourneys.com/wp-content/uploads/2020/03/biscuit-rose-de-reims.jpg,2024-08-10T02:24:23.869653,A stack of rectangular pastries dusted with white powder on a white plate.,0,0,0,0,0,,2024-08-11T16:17:24.480647
FOOD,FRA,https://i.dailymail.co.uk/1s/2018/10/23/10/5314808-0-image-a-7_1540287505064.jpg,2024-08-10T02:24:23.869653,"A large group of long, thin, and crispy food items are piled on top of each other.",0,0,0,0,0,,2024-08-11T16:17:24.480647
FOOD,FRA,https://media.tacdn.com/media/attractions-content--1x-1/12/60/c1/ed.jpg,2024-08-10T02:24:23.869653,A variety of foods are arranged on a dark surface.,0,0,0,0,0,,2024-08-11T16:17:24.480647
FOOD,FRA,https://www.foodandwine.com/thmb/JguFC9YCb4thdnXF4zywWRBOJbo=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/Food-and-Drink-Rules-French-Live-By-FT-1-BLOG0622-7d50f7c158d54be39f91c0ecaad42bf6.jpg,2024-08-10T02:24:23.869653,A cup of coffee sits on a table with a spoon and a saucer.,0,0,0,0,0,,2024-08-11T16:17:24.480647
FOOD,FRA,https://www.savoredjourneys.com/wp-content/uploads/2021/08/french-cheese1.jpg,2024-08-10T02:24:23.869653,"A plate with four different types of cheeses, a bottle of wine, and a woven basket.",0,0,0,0,0,,2024-08-11T16:17:24.480647
FOOD,FRA,https://snippetsofparis.com/wp-content/uploads/2020/05/IMG_0551-escargots-1024x768.jpg,2024-08-10T02:24:23.869653,A white plate is filled with cooked snails and a green sauce.,0,0,0,0,0,,2024-08-11T16:17:24.480647
FOOD,FRA,https://i.pinimg.com/550x/98/b7/1b/98b71bc018437ea85e73fb0f70d0fba1.jpg,2024-08-10T02:24:23.869653,"A wooden board with sliced meats, bread, and cheese, a bottle of wine, and a glass of wine.",0,0,0,0,0,,2024-08-11T16:17:24.480647
FOOD,FRA,https://media.cnn.com/api/v1/images/stellar/prod/220526171815-12-classic-french-dishes-profiteroles.jpg?c=original,2024-08-10T02:24:23.869653,A plate of small pastries covered in chocolate and powdered sugar.,0,0,0,0,0,,2024-08-11T16:17:24.480647
FOOD,FRA,https://www.savoredjourneys.com/wp-content/uploads/2020/03/paris-france-crepes.jpg,2024-08-10T02:24:23.869653,"A thin, flat pastry is folded over and filled with several ingredients.",0,0,0,0,0,,2024-08-11T16:17:24.480647
